Date,Open,High,Low,Close,Adj Close,Volume
2019-02-27,10385.809570,10403.049805,10343.559570,10389.169922,10389.169922,2510800
2019-03-04,10385.250000,10402.389648,10313.179688,10349.879883,10349.879883,2273800
2019-03-05,10323.250000,10334.339844,10295.440430,10305.259766,10305.259766,1773500
2019-03-06,10328.179688,10359.120117,10327.900391,10357.150391,10357.150391,1865800
2019-03-07,10359.469727,10367.980469,10299.459961,10311.679688,10311.679688,2007700
2019-03-08,10274.280273,10274.280273,10204.209961,10241.750000,10241.750000,1780600
2019-03-11,10224.269531,10269.299805,10214.019531,10250.280273,10250.280273,1774800
2019-03-12,10294.370117,10382.120117,10294.370117,10343.330078,10343.330078,1970500
2019-03-13,10331.269531,10373.320313,10331.269531,10373.320313,10373.320313,1810600
2019-03-14,10391.299805,10407.269531,10339.639648,10348.650391,10348.650391,2101900
2019-03-15,10374.660156,10439.240234,10370.000000,10439.240234,10439.240234,2821000
2019-03-18,10455.190430,10512.700195,10445.740234,10512.700195,10512.700195,2211800
2019-03-19,10497.400391,10525.599609,10484.690430,10512.320313,10512.320313,2284300
2019-03-20,10529.299805,10556.809570,10506.959961,10551.559570,10551.559570,2260000
2019-03-21,10563.929688,10612.339844,10551.669922,10609.549805,10609.549805,2137700
2019-03-22,10642.570313,10667.940430,10589.469727,10639.070313,10639.070313,2427100
2019-03-25,10535.120117,10535.120117,10458.790039,10479.480469,10479.480469,2215900
2019-03-26,10506.679688,10559.200195,10506.679688,10559.200195,10559.200195,1978500
2019-03-27,10542.679688,10556.750000,10515.860352,10542.700195,10542.700195,1974900
2019-03-28,10529.019531,10536.259766,10499.290039,10536.259766,10536.259766,1931300
2019-03-29,10551.990234,10641.040039,10525.269531,10641.040039,10641.040039,2220600
2019-04-01,10714.679688,10735.070313,10627.009766,10642.629883,10642.629883,2667600
2019-04-02,10695.469727,10728.379883,10685.099609,10690.299805,10690.299805,2311900
2019-04-03,10725.169922,10741.559570,10690.230469,10704.379883,10704.379883,2223400
2019-04-08,10759.959961,10807.049805,10759.959961,10800.570313,10800.570313,2775100
2019-04-09,10805.389648,10851.599609,10793.769531,10851.599609,10851.599609,2515400
2019-04-10,10839.929688,10875.650391,10815.610352,10868.139648,10868.139648,2380600
2019-04-11,10869.240234,10887.120117,10797.759766,10808.769531,10808.769531,2465900
2019-04-12,10820.940430,10836.440430,10782.019531,10805.299805,10805.299805,2240000
2019-04-15,10849.839844,10897.209961,10849.549805,10875.599609,10875.599609,2225000
2019-04-16,10905.629883,10927.849609,10876.339844,10927.849609,10927.849609,2542500
2019-04-17,10961.610352,11016.919922,10961.610352,10997.259766,10997.259766,2918400
2019-04-18,11038.240234,11077.990234,10926.849609,10962.019531,10962.019531,2903900
2019-04-19,11017.690430,11045.080078,10950.429688,10968.500000,10968.500000,2135400
2019-04-22,10994.519531,11027.490234,10974.820313,10987.709961,10987.709961,2117600
2019-04-23,10994.280273,11025.679688,10949.299805,11025.679688,11025.679688,1997200
2019-04-24,11054.019531,11070.849609,10995.830078,11027.639648,11027.639648,2158600
2019-04-25,11017.730469,11046.769531,11006.679688,11039.860352,11039.860352,2203500
2019-04-26,10986.530273,10986.530273,10906.440430,10952.469727,10952.469727,2174600
2019-04-29,10952.910156,10992.549805,10905.780273,10939.059570,10939.059570,2124700
2019-04-30,10945.940430,10978.099609,10910.780273,10967.730469,10967.730469,1865000
2019-05-02,10992.759766,11046.639648,10988.700195,11004.490234,11004.490234,1843600
2019-05-03,11037.990234,11097.000000,11018.860352,11096.299805,11096.299805,1868300
2019-05-06,11005.360352,11005.360352,10870.400391,10897.120117,10897.120117,2240200
2019-05-07,10913.950195,11004.759766,10913.950195,10987.139648,10987.139648,1781400
2019-05-08,10938.469727,10946.820313,10867.059570,10923.709961,10923.709961,1846400
2019-05-09,10910.469727,10910.469727,10732.969727,10733.669922,10733.669922,2458000
2019-05-10,10751.549805,10834.690430,10669.389648,10712.990234,10712.990234,2139200
2019-05-13,10684.040039,10693.440430,10549.059570,10558.290039,10558.290039,2021900
2019-05-14,10480.209961,10544.969727,10363.019531,10519.250000,10519.250000,2502400
2019-05-15,10535.240234,10612.500000,10535.240234,10560.709961,10560.709961,2024100
2019-05-16,10556.580078,10573.929688,10474.610352,10474.610352,10474.610352,2169600
2019-05-17,10508.559570,10564.969727,10384.110352,10384.110352,10384.110352,2375500
2019-05-20,10405.360352,10465.839844,10385.179688,10398.410156,10398.410156,1909200
2019-05-21,10362.349609,10477.200195,10342.320313,10464.500000,10464.500000,2268700
2019-05-22,10481.099609,10520.620117,10453.500000,10457.219727,10457.219727,1664400
2019-05-23,10404.000000,10404.000000,10289.690430,10308.370117,10308.370117,1960700
2019-05-24,10313.150391,10370.969727,10308.589844,10328.280273,10328.280273,1754200
2019-05-27,10344.179688,10365.440430,10305.280273,10334.129883,10334.129883,1661800
2019-05-28,10348.580078,10361.610352,10312.309570,10312.309570,10312.309570,3192400
2019-05-29,10277.349609,10307.750000,10227.440430,10301.780273,10301.780273,1853800
2019-05-30,10307.120117,10384.360352,10306.030273,10382.990234,10382.990234,1788400
2019-05-31,10386.120117,10515.099609,10369.019531,10498.490234,10498.490234,2168100
2019-06-03,10482.450195,10511.200195,10383.509766,10500.070313,10500.070313,1635900
2019-06-04,10499.509766,10518.330078,10421.809570,10429.120117,10429.120117,1621700
2019-06-05,10497.500000,10541.290039,10446.509766,10461.620117,10461.620117,1703200
2019-06-06,10409.900391,10429.330078,10371.080078,10409.200195,10409.200195,1716000
2019-06-10,10486.230469,10566.469727,10466.240234,10566.469727,10566.469727,1819200
2019-06-11,10567.540039,10637.900391,10548.059570,10607.759766,10607.759766,2350800
2019-06-12,10605.750000,10630.690430,10566.370117,10615.660156,10615.660156,2034500
2019-06-13,10582.190430,10617.059570,10539.490234,10561.009766,10561.009766,1685400
2019-06-14,10546.419922,10568.919922,10517.820313,10524.669922,10524.669922,1505300
2019-06-17,10488.700195,10562.969727,10474.190430,10530.540039,10530.540039,1444800
2019-06-18,10547.150391,10573.769531,10521.700195,10566.740234,10566.740234,1524200
2019-06-19,10650.480469,10778.639648,10650.480469,10775.339844,10775.339844,2370300
2019-06-20,10749.410156,10799.139648,10745.250000,10785.009766,10785.009766,2079800
2019-06-21,10817.709961,10840.290039,10773.469727,10803.769531,10803.769531,2780700
2019-06-24,10734.250000,10786.330078,10695.490234,10779.450195,10779.450195,1711700
2019-06-25,10777.179688,10787.620117,10693.040039,10706.719727,10706.719727,1790000
2019-06-26,10661.389648,10690.980469,10645.370117,10652.549805,10652.549805,1555600
2019-06-27,10674.200195,10800.290039,10674.200195,10773.900391,10773.900391,2226300
2019-06-28,10786.660156,10788.080078,10719.080078,10730.830078,10730.830078,1693000
2019-07-01,10821.299805,10914.849609,10821.299805,10895.459961,10895.459961,2277900
2019-07-02,10878.009766,10888.209961,10843.639648,10865.120117,10865.120117,2034200
2019-07-03,10793.099609,10812.650391,10720.660156,10743.769531,10743.769531,1875300
2019-07-04,10755.870117,10791.280273,10750.900391,10775.900391,10775.900391,1576600
2019-07-05,10785.849609,10812.379883,10756.669922,10785.730469,10785.730469,1573800
2019-07-08,10742.809570,10781.110352,10708.919922,10751.219727,10751.219727,1628900
2019-07-09,10729.830078,10733.570313,10680.849609,10702.780273,10702.780273,1723300
2019-07-10,10723.230469,10810.160156,10723.230469,10798.480469,10798.480469,2038800
2019-07-11,10817.599609,10856.509766,10799.650391,10843.419922,10843.419922,2378800
2019-07-12,10855.160156,10867.589844,10823.889648,10824.349609,10824.349609,2352200
2019-07-15,10819.919922,10880.559570,10769.570313,10876.429688,10876.429688,2211100
2019-07-16,10865.000000,10899.839844,10865.000000,10886.049805,10886.049805,2352100
2019-07-17,10861.110352,10861.110352,10804.339844,10828.480469,10828.480469,2420400
2019-07-18,10821.919922,10835.429688,10792.269531,10799.280273,10799.280273,2208600
2019-07-19,10861.990234,10919.959961,10861.990234,10873.190430,10873.190430,2136100
2019-07-22,10910.500000,10949.759766,10909.150391,10944.530273,10944.530273,2145600
2019-07-23,10963.860352,10994.440430,10932.530273,10947.259766,10947.259766,2326900
2019-07-24,10969.740234,10976.459961,10912.919922,10935.759766,10935.759766,2400800
2019-07-25,10892.250000,10945.919922,10879.400391,10941.410156,10941.410156,2543700
2019-07-26,10898.250000,10907.440430,10879.240234,10891.980469,10891.980469,2243400
2019-07-29,10872.629883,10905.740234,10863.330078,10885.730469,10885.730469,2149500
2019-07-30,10909.980469,10927.160156,10827.740234,10830.900391,10830.900391,2415700
2019-07-31,10824.150391,10835.799805,10754.070313,10823.809570,10823.809570,2427500
2019-08-01,10773.059570,10773.250000,10714.730469,10731.750000,10731.750000,2335400
2019-08-02,10641.280273,10641.280273,10524.679688,10549.040039,10549.040039,2828900
2019-08-05,10528.870117,10542.490234,10418.250000,10423.410156,10423.410156,2297300
2019-08-06,10304.879883,10425.599609,10180.040039,10394.750000,10394.750000,2451800
2019-08-07,10422.889648,10461.370117,10366.540039,10386.179688,10386.179688,2041200
2019-08-08,10383.620117,10500.769531,10383.620117,10494.490234,10494.490234,2086500
2019-08-12,10491.790039,10514.049805,10440.769531,10472.360352,10472.360352,2361300
2019-08-13,10436.620117,10436.620117,10361.889648,10362.660156,10362.660156,2269300
2019-08-14,10444.500000,10518.019531,10427.730469,10427.730469,10427.730469,2618400
2019-08-15,10374.750000,10374.750000,10287.759766,10327.129883,10327.129883,2414000
2019-08-16,10345.419922,10456.320313,10318.370117,10420.889648,10420.889648,2566100
2019-08-19,10449.389648,10516.049805,10449.389648,10488.750000,10488.750000,2353800
2019-08-20,10508.419922,10538.120117,10497.129883,10522.500000,10522.500000,2290800
2019-08-21,10526.870117,10545.250000,10504.490234,10525.799805,10525.799805,2139300
2019-08-22,10560.009766,10596.410156,10515.719727,10529.780273,10529.780273,2281400
2019-08-23,10526.150391,10541.730469,10503.070313,10538.110352,10538.110352,1896100
2019-08-26,10453.400391,10453.400391,10340.150391,10354.570313,10354.570313,2015700
2019-08-27,10386.209961,10431.780273,10368.959961,10387.230469,10387.230469,2298800
2019-08-28,10397.599609,10456.299805,10397.599609,10434.290039,10434.290039,1678300
2019-08-29,10440.150391,10466.990234,10406.490234,10462.429688,10462.429688,2063000
2019-08-30,10504.280273,10618.049805,10504.280273,10618.049805,10618.049805,2823700
2019-09-02,10613.190430,10634.849609,10589.419922,10634.849609,10634.849609,2078600
2019-09-03,10629.219727,10650.150391,10557.030273,10558.209961,10558.209961,1997000
2019-09-04,10566.320313,10670.429688,10566.320313,10657.309570,10657.309570,2090600
2019-09-05,10718.400391,10766.599609,10714.269531,10756.929688,10756.929688,2805200
2019-09-06,10783.459961,10803.070313,10753.450195,10780.639648,10780.639648,2376200
2019-09-10,10791.950195,10810.030273,10732.780273,10753.580078,10753.580078,2275000
2019-09-11,10787.650391,10815.589844,10746.870117,10790.349609,10790.349609,2151800
2019-09-12,10830.250000,10862.679688,10804.019531,10827.549805,10827.549805,2035900
2019-09-16,10822.690430,10898.129883,10822.690430,10898.129883,10898.129883,2107200
2019-09-17,10908.849609,10912.230469,10866.429688,10874.500000,10874.500000,2104900
2019-09-18,10887.419922,10971.540039,10878.339844,10929.450195,10929.450195,2121900
2019-09-19,10947.620117,10954.179688,10874.660156,10894.700195,10894.700195,1876200
2019-09-20,10908.099609,10931.759766,10903.450195,10929.690430,10929.690430,2822000
2019-09-23,10924.809570,10948.190430,10905.919922,10919.019531,10919.019531,1996500
2019-09-24,10917.440430,10947.530273,10886.620117,10918.009766,10918.009766,2057900
2019-09-25,10885.669922,10885.669922,10825.849609,10873.690430,10873.690430,1969200
2019-09-26,10909.570313,10934.910156,10856.959961,10871.990234,10871.990234,1930900
2019-09-27,10904.000000,10921.169922,10827.610352,10829.679688,10829.679688,2084900
2019-10-01,10855.599609,10967.650391,10855.599609,10967.650391,10967.650391,2028800
2019-10-02,10945.919922,10965.200195,10927.389648,10947.879883,10947.879883,1628000
2019-10-03,10866.500000,10888.400391,10809.280273,10875.910156,10875.910156,1753500
2019-10-04,10907.690430,10941.490234,10854.120117,10894.480469,10894.480469,1759200
2019-10-07,10932.240234,10954.450195,10919.429688,10935.059570,10935.059570,1617600
2019-10-08,10986.009766,11020.509766,10986.009766,11017.309570,11017.309570,1872400
2019-10-09,10976.929688,10989.389648,10889.959961,10889.959961,10889.959961,1941600
2019-10-14,11004.740234,11085.490234,11004.740234,11066.950195,11066.950195,2395500
2019-10-15,11103.500000,11126.450195,11091.290039,11111.799805,11111.799805,2031800
2019-10-16,11166.169922,11180.110352,11113.179688,11162.830078,11162.830078,2346500
2019-10-17,11156.139648,11186.879883,11131.450195,11186.879883,11186.879883,2151300
2019-10-18,11190.209961,11237.379883,11154.860352,11180.219727,11180.219727,2561700
2019-10-21,11166.240234,11188.129883,11147.860352,11184.150391,11184.150391,1760000
2019-10-22,11221.190430,11271.250000,11218.250000,11271.250000,11271.250000,2112800
2019-10-23,11266.179688,11281.120117,11209.099609,11239.669922,11239.669922,2304700
2019-10-24,11266.839844,11320.139648,11254.589844,11320.139648,11320.139648,2106800
2019-10-25,11336.639648,11347.179688,11281.370117,11296.120117,11296.120117,1966200
2019-10-28,11321.990234,11341.030273,11295.440430,11315.019531,11315.019531,1737800
2019-10-29,11347.389648,11373.950195,11292.830078,11333.870117,11333.870117,2228000
2019-10-30,11336.969727,11380.280273,11306.950195,11380.280273,11380.280273,1993100
2019-10-31,11393.679688,11428.419922,11358.709961,11358.709961,11358.709961,2507400
2019-11-01,11373.700195,11399.530273,11335.509766,11399.530273,11399.530273,1920500
2019-11-04,11451.719727,11559.070313,11451.719727,11556.849609,11556.849609,2378900
2019-11-05,11576.179688,11644.030273,11576.179688,11644.030273,11644.030273,2333100
2019-11-06,11645.080078,11668.200195,11601.700195,11653.070313,11653.070313,2666600
2019-11-07,11642.910156,11647.469727,11552.080078,11606.559570,11606.559570,2358500
2019-11-08,11620.889648,11642.410156,11561.309570,11579.540039,11579.540039,2109500
2019-11-11,11570.330078,11570.330078,11409.830078,11427.280273,11427.280273,2387200
2019-11-12,11463.330078,11520.370117,11459.679688,11520.370117,11520.370117,2003100
2019-11-13,11483.240234,11509.370117,11439.089844,11467.830078,11467.830078,1957000
2019-11-14,11488.740234,11498.250000,11424.769531,11450.419922,11450.419922,2312000
2019-11-15,11485.459961,11552.250000,11485.459961,11525.599609,11525.599609,2446300
2019-11-18,11543.799805,11599.780273,11532.969727,11599.780273,11599.780273,1943800
2019-11-19,11608.480469,11656.400391,11576.790039,11656.400391,11656.400391,1908800
2019-11-20,11645.730469,11649.070313,11591.730469,11631.200195,11631.200195,1896800
2019-11-21,11573.839844,11573.839844,11478.429688,11558.269531,11558.269531,1861200
2019-11-22,11556.750000,11577.019531,11534.150391,11566.799805,11566.799805,1840600
2019-11-25,11590.809570,11604.750000,11559.330078,11561.580078,11561.580078,2150400
2019-11-26,11608.370117,11642.959961,11576.820313,11576.820313,11576.820313,3254400
2019-11-27,11590.809570,11651.730469,11590.809570,11647.459961,11647.459961,2166700
2019-11-28,11641.700195,11654.059570,11604.679688,11617.080078,11617.080078,1977000
2019-11-29,11616.879883,11623.589844,11485.160156,11489.570313,11489.570313,2296900
2019-12-02,11509.940430,11524.849609,11454.379883,11502.830078,11502.830078,2131300
2019-12-03,11473.320313,11531.580078,11460.059570,11531.580078,11531.580078,1884000
2019-12-04,11511.820313,11513.830078,11457.429688,11510.469727,11510.469727,0
2019-12-05,11546.750000,11604.389648,11546.750000,11594.650391,11594.650391,0
2019-12-06,11639.799805,11657.650391,11577.830078,11609.639648,11609.639648,1975900
2019-12-09,11635.469727,11678.360352,11631.030273,11660.769531,11660.769531,0
2019-12-10,11647.780273,11649.730469,11607.259766,11627.839844,11627.839844,0
2019-12-11,11635.070313,11700.769531,11622.580078,11700.769531,11700.769531,2258900
2019-12-12,11766.980469,11875.980469,11766.980469,11836.419922,11836.419922,2486200
2019-12-13,11937.900391,11990.780273,11913.019531,11927.730469,11927.730469,2969000
2019-12-16,11915.610352,11975.730469,11915.610352,11939.769531,11939.769531,2643500
2019-12-17,11939.620117,12097.009766,11939.620117,12097.009766,12097.009766,2495800
2019-12-18,12061.099609,12125.900391,12059.919922,12122.450195,12122.450195,0
2019-12-19,12082.980469,12111.769531,12008.160156,12018.900391,12018.900391,2236200
2019-12-20,12001.559570,12028.219727,11937.450195,11959.080078,11959.080078,2649800
2019-12-23,11969.139648,12022.230469,11960.209961,12022.230469,12022.230469,1907900
2019-12-24,12023.790039,12027.599609,11976.379883,11976.379883,11976.379883,1724100
2019-12-25,11978.940430,12032.370117,11973.950195,12008.129883,12008.129883,1518600
2019-12-26,12018.379883,12030.660156,11982.639648,12001.009766,12001.009766,1618300
2019-12-27,12032.719727,12093.019531,12032.719727,12091.589844,12091.589844,1868500
2019-12-30,12094.809570,12114.889648,12046.219727,12053.370117,12053.370117,1890200
2019-12-31,12019.190430,12047.750000,11997.139648,11997.139648,11997.139648,1742700
2020-01-02,12026.500000,12110.740234,12026.230469,12100.480469,12100.480469,2023800
2020-01-03,12167.440430,12197.639648,12023.599609,12110.429688,12110.429688,2572900
2020-01-06,12035.709961,12040.080078,11953.360352,11953.360352,11953.360352,2345200
2020-01-07,11961.969727,11986.030273,11822.400391,11880.320313,11880.320313,2338400
2020-01-08,11818.759766,11899.669922,11777.450195,11817.099609,11817.099609,2428800
2020-01-09,11889.459961,11992.549805,11889.459961,11970.629883,11970.629883,2036900
2020-01-10,12009.269531,12038.209961,11959.059570,12024.650391,12024.650391,1869000
2020-01-13,12069.610352,12113.419922,12037.240234,12113.419922,12113.419922,2292300
2020-01-14,12161.730469,12186.620117,12140.269531,12179.809570,12179.809570,2255300
2020-01-15,12169.919922,12169.919922,12048.009766,12091.879883,12091.879883,1943800
2020-01-16,12006.080078,12075.540039,12006.080078,12066.929688,12066.929688,2049000
2020-01-17,12080.719727,12117.549805,12055.910156,12090.290039,12090.290039,2009700
2020-01-20,12107.559570,12151.419922,12101.549805,12118.709961,12118.709961,2095100
2020-01-30,11933.230469,11933.230469,11418.219727,11421.740234,11421.740234,4917300
2020-01-31,11494.030273,11594.209961,11436.950195,11495.099609,11495.099609,3130700
2020-02-03,11365.900391,11365.900391,11138.030273,11354.919922,11354.919922,3472200
2020-02-04,11399.459961,11581.360352,11393.030273,11555.919922,11555.919922,2731100
2020-02-05,11601.549805,11620.419922,11512.709961,11573.620117,11573.620117,2624400
2020-02-06,11605.110352,11749.679688,11605.110352,11749.679688,11749.679688,2305400
2020-02-07,11712.709961,11712.709961,11592.089844,11612.809570,11612.809570,2182700
2020-02-10,11514.719727,11598.030273,11423.339844,11574.070313,11574.070313,2328300
2020-02-11,11614.250000,11678.580078,11614.250000,11664.040039,11664.040039,1845400
2020-02-12,11693.400391,11801.519531,11693.400391,11774.190430,11774.190430,2120500
2020-02-13,11813.500000,11854.980469,11784.940430,11791.780273,11791.780273,2132400
2020-02-14,11806.519531,11840.790039,11788.870117,11815.700195,11815.700195,1697100
2020-02-17,11770.299805,11775.559570,11724.820313,11763.509766,11763.509766,1837200
2020-02-18,11700.910156,11717.099609,11642.950195,11648.980469,11648.980469,1882600
2020-02-19,11655.370117,11783.429688,11654.160156,11758.839844,11758.839844,2169000
2020-02-20,11785.780273,11827.830078,11714.150391,11725.089844,11725.089844,2035400
2020-02-21,11721.160156,11755.169922,11661.629883,11686.349609,11686.349609,1952700
2020-02-24,11615.280273,11615.280273,11512.080078,11534.870117,11534.870117,2347100
2020-02-25,11506.740234,11567.089844,11415.469727,11540.230469,11540.230469,2158400
2020-02-26,11468.599609,11494.219727,11408.059570,11433.620117,11433.620117,2640000
2020-02-27,11436.959961,11470.230469,11274.519531,11292.169922,11292.169922,3360600
2020-03-02,11184.660156,11282.049805,11049.849609,11170.459961,11170.459961,3204100
2020-03-03,11279.860352,11390.240234,11279.860352,11327.719727,11327.719727,2572300
2020-03-04,11368.250000,11392.349609,11297.809570,11392.349609,11392.349609,2245300
2020-03-05,11454.650391,11525.320313,11454.650391,11514.820313,11514.820313,2291000
2020-03-06,11471.360352,11471.360352,11310.320313,11321.809570,11321.809570,2518500
2020-03-09,11221.759766,11221.759766,10977.639648,10977.639648,10977.639648,3897400
2020-03-10,10907.620117,11032.469727,10830.219727,11003.540039,11003.540039,3544100
2020-03-11,11022.820313,11088.230469,10885.910156,10893.750000,10893.750000,2804700
2020-03-12,10845.389648,10845.389648,10359.669922,10422.320313,10422.320313,4844200
2020-03-13,10091.030273,10171.200195,9636.150391,10128.870117,10128.870117,5906200
2020-03-16,10069.419922,10130.799805,9717.769531,9717.769531,9717.769531,3783600
2020-03-17,9538.639648,9677.070313,9371.349609,9439.629883,9439.629883,4504100
2020-03-18,9453.980469,9509.610352,9218.669922,9218.669922,9218.669922,3991000
2020-03-19,9085.280273,9085.280273,8523.629883,8681.339844,8681.339844,5702600
2020-03-20,8816.860352,9264.419922,8816.860352,9234.089844,9234.089844,4683400
2020-03-23,9025.549805,9029.519531,8750.139648,8890.030273,8890.030273,136500
2020-03-24,9083.780273,9415.639648,9083.780273,9285.620117,9285.620117,2920600
2020-03-25,9426.429688,9722.370117,9426.429688,9644.750000,9644.750000,3565400
2020-03-26,9667.139648,9739.730469,9565.019531,9736.360352,9736.360352,2795400
2020-03-27,9807.900391,9954.860352,9691.139648,9698.919922,9698.919922,3349400
2020-03-30,9571.219727,9655.700195,9415.519531,9629.429688,9629.429688,2274000
2020-03-31,9689.620117,9789.809570,9630.299805,9708.059570,9708.059570,2882300
2020-04-01,9726.200195,9736.000000,9663.629883,9663.629883,9663.629883,2434800
2020-04-06,9707.750000,9818.740234,9651.519531,9818.740234,9818.740234,2987300
2020-04-07,9928.160156,10039.150391,9928.160156,9996.389648,9996.389648,3205000
2020-04-08,10010.639648,10149.759766,9984.660156,10137.469727,10137.469727,3117000
2020-04-09,10173.259766,10246.839844,10092.360352,10119.429688,10119.429688,3058700
2020-04-10,10105.429688,10165.120117,10103.769531,10157.610352,10157.610352,2365200
2020-04-13,10147.559570,10179.400391,10080.650391,10099.219727,10099.219727,2456300
2020-04-14,10130.650391,10344.129883,10130.650391,10332.940430,10332.940430,2847000
2020-04-15,10366.769531,10461.839844,10366.769531,10447.209961,10447.209961,3333800
2020-04-16,10385.780273,10425.290039,10317.129883,10375.480469,10375.480469,2770300
2020-04-17,10554.549805,10710.150391,10552.580078,10597.040039,10597.040039,3725200
2020-04-20,10612.450195,10637.639648,10542.959961,10586.709961,10586.709961,2298700
2020-04-21,10544.799805,10544.799805,10278.950195,10288.419922,10288.419922,3392700
2020-04-22,10256.110352,10310.849609,10140.089844,10307.740234,10307.740234,2531000
2020-04-23,10370.129883,10462.700195,10294.879883,10366.509766,10366.509766,2633300
2020-04-24,10367.969727,10386.929688,10324.200195,10347.360352,10347.360352,2400100
2020-04-27,10407.490234,10578.959961,10407.490234,10567.269531,10567.269531,3281100
2020-04-28,10580.250000,10620.519531,10537.709961,10616.059570,10616.059570,3260300
2020-04-29,10656.400391,10794.830078,10656.400391,10772.219727,10772.219727,3529100
2020-04-30,10826.259766,11012.780273,10826.259766,10992.139648,10992.139648,3909100
2020-05-04,10781.509766,10781.509766,10658.500000,10720.480469,10720.480469,3113100
2020-05-05,10756.950195,10833.530273,10735.009766,10774.610352,10774.610352,2817200
2020-05-06,10771.089844,10828.730469,10708.099609,10774.980469,10774.980469,3137600
2020-05-07,10778.530273,10890.870117,10775.160156,10842.919922,10842.919922,2849600
2020-05-08,10883.219727,10970.700195,10883.219727,10901.419922,10901.419922,3169900
2020-05-11,10942.179688,11039.110352,10942.179688,11013.259766,11013.259766,3370600
2020-05-12,10974.509766,10974.509766,10854.509766,10879.469727,10879.469727,3047800
2020-05-13,10861.009766,10938.269531,10828.929688,10938.269531,10938.269531,2677400
2020-05-14,10894.169922,10894.169922,10777.459961,10780.879883,10780.879883,3054300
2020-05-15,10833.160156,10904.009766,10730.549805,10814.919922,10814.919922,2749400
2020-05-18,10753.209961,10812.870117,10730.700195,10740.549805,10740.549805,2716100
2020-05-19,10812.790039,10924.790039,10812.790039,10860.440430,10860.440430,3048200
2020-05-20,10892.759766,10933.980469,10860.150391,10907.799805,10907.799805,2731300
2020-05-21,10933.209961,11021.660156,10933.209961,11008.309570,11008.309570,2787700
2020-05-22,10977.549805,10977.549805,10804.559570,10811.150391,10811.150391,2923700
2020-05-25,10812.940430,10874.540039,10719.250000,10871.179688,10871.179688,2222100
2020-05-26,10903.320313,11046.219727,10903.320313,10997.209961,10997.209961,2886300
2020-05-27,11023.929688,11069.719727,10972.250000,11014.660156,11014.660156,2794500
2020-05-28,11040.620117,11087.530273,10915.299805,10944.190430,10944.190430,3122300
2020-05-29,10921.160156,10965.030273,10861.900391,10942.160156,10942.160156,3589800
2020-06-01,10971.400391,11109.290039,10971.400391,11079.019531,11079.019531,2655700
2020-06-02,11109.269531,11170.490234,11102.969727,11127.929688,11127.929688,2754300
2020-06-03,11182.519531,11330.519531,11182.519531,11320.160156,11320.160156,3776100
